text,label
"It actually gives me comfort, too. Whatever happens, we will all be there together. ",optimistic
One can only hope this is the worst issue you ever have to deal with in life. Sheesh.,optimistic
Still a bit of redesign & this would look much better.,optimistic
"Now you're thinking, 'I hope that's shepherd's pie in my knickers!",optimistic
Hopefully they realize that anti-discrimination law is immoral and unconstitutional.,optimistic
It's got home made bread pudding so therefore the rest has to be good!,optimistic
Ok bud. I guess I havent been living my entire life with asthma and have 0 idea about this.,optimistic
"Let's hope that they don't miss, huh?",optimistic
Cool. Hope they intended to clean it up but this kind human beat them to it.,optimistic
So $0.50 for that GIF? I think I'll pass.,optimistic
"There are two other choices as well, each of them slightly better than the two terrible choices.",optimistic
I hope you enjoy it!,optimistic
"That sucks, I hope you find the finances to be able to go back to it someday.",optimistic
"Good luck, I hope you find it really easy! I did, and I’ve never looked back :)",optimistic
I’ll defer to your experience then.,optimistic
I hope your struggle is worth it. Stay strong.,optimistic
"No problem, hope things get better for you guys soon!",optimistic
I hope you both enjoy it!,optimistic
I would be surprised if [NAME] doesn't let you in. I would write a letter to [NAME] and explain the situation they might make an exception.,optimistic
Looks very realistic to me. Ever been to Copenhagen? They did it despite a population density higher than San Francisco's.,optimistic
I hope an elk will gore anyone whose still using [NAME] jokes in 2019,optimistic
Good luck in the future man. We're not getting anywhere here. Have a great weekend!,optimistic
[NAME] is insane! Better knuckle skills than any rider ever. I sure hope he has a speedy recovery from his crushed kneecap!,optimistic
I just walked past y'all! Wish I had seen this thread earlier.,optimistic
"If it's a real challenge for you, u can help you with a ban. Then it's trivial ",optimistic
no worries! expense double date ;p I hope you have a nice time!,optimistic
Will come back rich and driving his goddamn Bentley,optimistic
I'm very motivated to make things as easy/optimized as possible so that I can be as lazy as possible.,optimistic
I was hoping this day would,optimistic
"[NAME] is the name I heard speculated on, but the reality is it'll be [NAME]. ",optimistic
"Interesting, hopefully somebody might be able to provide you an answer.",optimistic
It sucks that you had to go through that. I hope you're doing fine now (and your kids if any).,optimistic
"Anyone can edit those pages, so I wouldn't get too excited by that yet (but I hope it's true).",optimistic
"i hope you get fired or rejected from your job for some stupid arbitrary reasons, maybe then you'll wise the fuck up",optimistic
...and I think you just jinxed it. I hope not 🤞🏽,optimistic
"That's exactly why I think it would be a bad idea to scrap the program wholesale. Though, I still think that stadium is ludicrous. ",optimistic
"True, but it'll happen sooner than a constitutional amendment will.",optimistic
"I hope you find him, but WHY didn't you exchange numbers???",optimistic
Here’s hoping!,optimistic
I hope G2 such a great org,optimistic
If your team has no healer I really hope u get the heal talent,optimistic
"Don’t waste money on guns, you’ll be given all the best guns in the story",optimistic
I didn’t actually know that. I wish I was surprised.,optimistic
Likely. Just let him take every single shot all night and see what happens.,optimistic
Guy looks like average [NAME] at the gym. Reddit acts like he the new anabolic king 😂 I will go back to my cave now.,optimistic
"Texas, I'm really just mad at myself for not double checking. But now I have a year to find something better",optimistic
"I really hope I don’t ever experience a mid life crisis at all. But if I do, I at least want to act my age.",optimistic
"Well, you're shit outta luck then. All you can do is bear them feels.",optimistic
My boss had this conversation with me just before Christmas. I start my new job in February.,optimistic
"I’m gay, so let’s hope this works! I look better clean shaven lmao. Thanks! ",optimistic
"> and the top 20% of wealthiest [NAME] own 92% of stock Well, I hope they had a wonderful December, then.",optimistic
"Ok, hope you are right",optimistic
I really hope that this guy becomes the next u/back2worksoon on Meme Monday,optimistic
"Hope he's ok, the game needs more people with names like [NAME]",optimistic
"Lol! Taxes are where the soul goes to die. Good luck, man! Get that degree and run far away!",optimistic
Something like Chariot will occur again but all electric and highly autonomous. Something I wish [NAME] could do right now.,optimistic
I was really hoping Vikings would get a bear mask but this also looks sick! RIP all my steel,optimistic
"Forthwith this group will remain unnamed, verily so that we might avoid bringing ire upon ourselves for a simple observation.",optimistic
I am worried about [NAME]. I really hope that his elbow is alright.,optimistic
I hope we actually dont need to wait like 1 year for this. :(,optimistic
"Never doubt the crazy can get cranked up, as they say, hope for the best, prepare for the worst.",optimistic
motivation. Hope this helps you,optimistic
I'm hoping it turns out and theres something of value but these type of things spark up from time to time so time will tell.,optimistic
And you're competing for moral high ground on the internet. Hope you feel accomplished.,optimistic
I hope last night was fun enough to warrant the hassle today.,optimistic
Future is bright to me!,optimistic
"Not evenly proportional, and not what I said. I'm talking just overall shape for proportion. I like a mom belly.... They're pretty sexy.",optimistic
He had another fight with cancer. I believe he is ok now but chemo is very very nasty.,optimistic
I hope google does this so that everyone would leave them already.,optimistic
"Do hope you're going to let that poor, traumatised boyfriend know. Sounds like he's had more than enough abuse already",optimistic
Hopefully [NAME] has a chance to get some decent Exotics as a free agent,optimistic
"Probably but if we spread the word, hopefully we will get some people on there",optimistic
Yes I have been getting my own therapy but this month was a wash for that because of work. Back at it next week.,optimistic
He’d probably be on best behavior... for a while.,optimistic
Nothing good can come from knowing. Just let it go and focus on the relationship in front of you,optimistic
self fulfilling prophecies are always quite fascinating,optimistic
Oooff I really hope this doesn't happen 😰😨😰,optimistic
I hope you and your retarded phone have a nice day!,optimistic
Hopefully they got a chance to see [NAME].,optimistic
Hope you feel better and you’re on the way a speedy recovery.,optimistic
I was almost certain it was gonna be [NAME],optimistic
Said there must be something in the water when talking about the oilers issues,optimistic
"np, good luck",optimistic
"if your former manager is receptive in re-hiring you, it's a positive first step. your email is fine. good luck!",optimistic
Good lord I can only hope so. Time will have to tell.,optimistic
These posts must make people want to be security guards.,optimistic
No worries! Hope you enjoy it as much as I have! :),optimistic
I really wish I could scroll through comments with the video still playing.. sigh,optimistic
"Try some other banks, maybe smaller ones, and good luck! Maybe get that deposit up a bit more, and borrow less.",optimistic
"Well, i was hoping it didn't run flat.",optimistic
Hopefully that's patched soon.,optimistic
I'm sorry that I pay for music now to support these small artists. I know I'm a monster but I will try to be better.,optimistic
Oh yes the dreaded Sabres second period:(. I hope they win tonight.,optimistic
Hope your surgery goes well and a quick recovery!,optimistic
That’s strange logic that it triggered you.. they will use any retarded attempt to hoover you he probably hoped you would notice and get triggered by it.,optimistic
"I'm not fantasising, I'm watching it happen. Just like I watched [NAME] smooth, supple back.",optimistic
"It just has to be ""unequivocal and unconditional"". ""Good faith"" was from the Advocate General opinion, not the Court.",optimistic
I know how you feel :( I hope you start getting more good days soon. <3,optimistic
My god. I'd place that upside-down on the table and walk.,optimistic
Ah sorry about that won’t happen again,optimistic
Poor baby :( I hope the snake is doing ok,optimistic
"Good luck my dude, took me three OD's before I realized I should probably stop.",optimistic
Maybe Orlando for Bolts vs Cats? Or Daytona might be better,optimistic
Mr. [NAME] Moderate himself. I do hope the DCCC pours money into [NAME] rematch campaign when he declares.,optimistic
I believe the GM of Seattle would be known as “His Royal bitch pigeoness”,optimistic
We don't care as much for 69. Hard to do properly. Glad it works for you. We prefer to take turns.,optimistic
I wish I could be half as cool as that guy,optimistic
I suppose the circumstances of it would chance things a bit :p,optimistic
Spiritual success is also massively dependent on other people. Good luck finding spiritual success outside of a community of other people.,optimistic
Patience. Give it another day or so. Send a text telling her you enjoyed her company and wanna do it again. Hopefully she responds,optimistic
Man I hope someone got fired for that blunder.,optimistic
I hope [NAME] at least showers before his funeral.,optimistic
being reminded of that blessed image now makes me hope they won't do the whole no bipod on your back thing rip my homie franku,optimistic
I just hope a GM believes in [NAME] as much as this Raptors fan. Maybe [NAME] could give us something valuable to get this future MVP back.,optimistic
Pistons need more picks and less aging players. Get as many picks as possible and hope to get lucky.,optimistic
Quad turret hopefully,optimistic
"I hope [NAME], [NAME], and that wonderful, talented, [NAME] QB defeat the Pats.",optimistic
We haven’t heard from you in a while. Hopefully you and your kids are doing well.,optimistic
Good luck with your short,optimistic
I really hope she wasn’t trafficked. It’s more prevalent in the US than a lot of people realize :(,optimistic
That would expand his torso and ribs which probably hurts,optimistic
Hope this place will still be around in a few years time!,optimistic
"If you’re going to be willfully ignorant, we have nothing to discuss. Good luck clinging desperately to these antiquated ideas.",optimistic
i understand that means i will have no luck for compensation,optimistic
"you don’t appreciate the good times till you go through the bad.. things will get better OP, stay strong",optimistic
Hey everybody we got us an optimist here.,optimistic
Okay just thought it would be a good idea.,optimistic
Being ugly and confident does not mean you'll do well in dating. You'll just try more.,optimistic
good luck getting them to understand that,optimistic
"I would say something like ""Hey I've seen you around school... You were in(class)""",optimistic
In a few years she will probably be claiming to be in her 30s!,optimistic
I really wish I could do that. The furniture is all made from my grandfather so I don't want to get rid of it. :(,optimistic
Don't feel bad! Hopefully they both run.. their delegates should go to whoever gets more votes in the end.,optimistic
I was really hoping this was real like,optimistic
"yeah, i believe thats the only moving part in the whole device.",optimistic
Dude it’s my dream to go to Australia on vacation,optimistic
Now I really hope he spends a few days meditating on music and then gets back to us on his insights regarding Giant Steps by [NAME].,optimistic
No problem! I’m glad we can help. Hope it goes well,optimistic
"Lived this, it didn’t workout for me. Good luck on that one, I’d never do it again.",optimistic
That definitely makes him a terrorist.,optimistic
Fingers crossed. Its the chosen people and not the choice people for a reason.,optimistic
I chopped it up a little for you. I hope that helps. I'm not sure I can make that much more concise.,optimistic
I really hope your marriage is healed and can become stronger than ever.,optimistic
Good luck. :),optimistic
Probably just do the job and try to work out your anxiety rather than taking the path of least resistance which offers no character growth. Best of luck,optimistic
he'll be hurt next year too,optimistic
This sucks so much and I’m sorry. I hope you recover and have a wonderful life.,optimistic
I hope she wins next week,optimistic
Outwardly projecting someone you aren't internally sounds exhausting. Hopefully coming on here will provide some form of relief for you.,optimistic
Now if only America would do this,optimistic
It goes away and can be treated. Once treated it would never return until she had another child.,optimistic
It’s tough to adjust when counter-battery is incoming. They’re just hoping for that one-round FFE.,optimistic
I was hoping it wouldn’t come to that tbh...,optimistic
"Hopefully they can bounce back and take out the anger of this loss on the pistons, then start a new win streak",optimistic
Bingo! “I tried but those dirty libtards wouldn’t fund it. Sad.” Will be involved somewhere,optimistic
"My husband’s mental health issues caused our divorce. If you need a friend or a listening ear, pm me. I hope things improve!",optimistic
"Damn, sorry to hear that. Hopefully the right gig will come along!",optimistic
"Despite what you may feel about me, I’m happy you got that off your chest, I hope you feel better!",optimistic
I'm cautiously optimistic about him.,optimistic
It will work this time!,optimistic
"Oh, I’m so sorry! Good luck, I hope your 3000% more successful than me! Sending love and support!!!!!",optimistic
"My best guess is that it means 155 won, 6 lost, 839 drawn.",optimistic
Same. She seems to get aggravated more easily now too. Hope it's just the political climate and not the tail end of her prime.,optimistic
"I have this problem. Sometimes my gaydar and my ""[NAME] interfere with each othrr",optimistic
So cute and there would be nothing with talking to her about it after and both being on the same page,optimistic
here’s hoping the same is true for me!,optimistic
"I'm already tall, I just need to stop being a lanky scarecrow... at least I got good hips",optimistic
E - Either we turn it around and make the playoffs or tank and [NAME] gets fired so win win right?,optimistic
I know right? Getting that wrong would’ve de-railed the joke.,optimistic
this would work!!,optimistic
"There is a reason 15 people liked my comment dear, those fifteen people all think you are pretty. I hope you see this... 👓",optimistic
"Apart from the flashy plating, it's probably the most famous dutch restaurant and has 3 Michelin stars. I hope they don't serve mediocre food there",optimistic
Hoping you’re gonna experience a ton of good days from here on out dude,optimistic
Then spend already! Go get [NAME] and [NAME] and [NAME]. Bring up that young talent and dominate already.,optimistic
lol I hope no-one bothers to answer you in earnest honesty because you are so childish it'll just wash right over your ears.,optimistic
Sorry to hear that. Hope you feel better soon!,optimistic
Im desperately hoping that that is either sarcasm or a troll.,optimistic
I hope she figures out he isn’t before anything happens. The entitlement herre is just over the roof,optimistic
There was a time I said the same thing about Zucker. Hope there's something to that.,optimistic
"I think I will try to push through, I guess I can always drop a class or two if it’s too much and even take a break ",optimistic
I’m positive he’s going to leave her,optimistic
Must be nice,optimistic
"I didn't know that kind of ""full-tang"" existed. Good to know. ",optimistic
"If that were my car the spare would be flat too, so at least you've got that going for ya.",optimistic
hope they had fun in the snow!,optimistic
I’m hoping I can find a stream of [NAME] doing the play by play!,optimistic
What a creepy mc creeperson. I hope he doesn't continue to try to contact you.,optimistic
Maybe it should become a rule. Or a rule someone can't post his own website constantly. ;),optimistic
"Let's see, collectivized commons leave less grass on the ground and wreck the economy. Nope. The tragedy of the commons still holds true. Try again.",optimistic
"I hope you managed to skunk him, so he caught an aroma every time he moved. ",optimistic
"I guess I can see how someone thousands of miles away would say that, but its far from the truth.",optimistic
I'm not. He and I still thrive. I hope you're doing alright.,optimistic
"It's an unfortunate situation, but it had to be done at some point.",optimistic
I see it the other way. He thinks he’s a hero for shutting down the govt. But I hope I’m wrong.,optimistic
"This sounds an awful lot like a solicitation. In case it isn't, what you seek may exist but you'd probably have better luck with the lottery.",optimistic
Thank goodness she came clean! no one would have ever suspected otherwise!,optimistic
It's better for the future to suck and draft top 5 than be mediocre and draft 12th?,optimistic
This WILL work for you [NAME]!! I have hope for you bro!!,optimistic
"Sorry to disappoint, we are working very hard as employees to turn this thing around. Hopefully we can change your mind in the future. ",optimistic
Should tell the people at 4chan. They will help you forget this,optimistic
"If I fail, I still have some experiences with tracking down people. Might come in handy if I ever want to work for the police :P",optimistic
I hope it doesn’t get worse,optimistic
"used to be some rowdies in phx, hope people are putting together a response to this...",optimistic
Dude I hope you get help and get clean again. Best of luck to you.,optimistic
Sweet! I'm a Packers fan in Winnipeg. Really hoping to catch a game there next season.,optimistic
I hope we trade [NAME] for something so I can go cheer for [NAME] on a better team.,optimistic
He is probably taking it slow to change thinks. I just hope that he is not an actual fan of [NAME] system. That would be a disaster,optimistic
Congratulations on your relationship! I got a girlfriend too! She is imaginary right now but hopefully she will materialize soon enough!,optimistic
Now maybe :),optimistic
"If this is true, then we should be having kids out the ass",optimistic
I hope for your sake you don't include Frazzles in your ostracising.,optimistic
One can only hope,optimistic
I hope xe had a nice talk with the premier,optimistic
So that’s what it looks like when it’s not a flop,optimistic
"I don't think we can beat capitalism, but there is a lot of progress to be made. ",optimistic
Islanders [NAME] says that given what happened yesterday we win this game 7-2 after a lackluster first period with a [NAME] hat trick.,optimistic
"No prob, glad you asked the question -- hope the response above helps fast-track folks like you who are interested in donating. ",optimistic
I needed to hear this. I'm resigning my good paying FT soul sucking job to try something new. Wish me luck!,optimistic
Please make this happen. It works fine for Arizona. It will work fine here. Do it.,optimistic
"Oh, I think I misread it somewhere. Good news then! Hope [NAME] will use him next season. L",optimistic
whoops I still hope they press that legislation though,optimistic
"I hope it all works out for you and your baby girl, its hard doing it alone but itll be worth it for her. :)",optimistic
My guys about to laser a 5 year old cause he didn’t give that little girl his lunchable,optimistic
"I think it was more hope, we all make mistakes. I thought [NAME] was going to step up.",optimistic
You must be fun at parties.,optimistic
Is this the best that you could come up with?,optimistic
I was hoping this would happen since I saw yesterday's post! I was not disappointed in the least!,optimistic
So sorry that happened to you. Let’s hope that person has some food they didn’t order tonight.,optimistic
"[NAME] speed, and good luck.",optimistic
"Ik man. I probably would too, even though it would probably lead to my death... best of luck to you friend. I hope you find happiness",optimistic
"Chances are you’ll be playing against potato players that are worse than bots, so I think you’ve got it in you.",optimistic
Hope to [NAME] i don’t end up like u,optimistic
Apparently he has returned to the bench so hopefully he's ok.,optimistic
I hope they caught the bastard,optimistic
"The Patriots dethroned the Rams and the greatest show on turf, it'd be cool for the Rams to do the same now.",optimistic
I carry 2 small stuffable throw blankets and a sweatshirt. Sweatshirt to ensure warmness. Blankets to ensure cuddles. I’ll let you know if it ever works.,optimistic
"Hopefully ""new games"" doesn't mean ""new ways to put money into other things besides our main games.""",optimistic
Maybe 5-10 games in the g league would help knock some rust off?,optimistic
"Hey mate, just know that if you need someone to talk to, I'm ready to listen. Hope things will get better for you, anyway. ",optimistic
"Yeah, hopefully the lesson learned from this is that our level of airport security is stupid and unnecessary and not that [NAME] is risking another 9/11 ",optimistic
"lol, [NAME] i hope not",optimistic
All I can say for sure is that you are more likely to find it back in Korea than I France! Good luck mate,optimistic
Best part about this is that the cowboys will re-sign [NAME] and hopefully [NAME] too,optimistic
Lets hope he gets a good birthday game ☺,optimistic
"Ooh sorry, I didn't reread the article. I just remembered seeing it on Instagram. I'll add an edit",optimistic
Total funding was the exact same. I would have $1000 more in loans instead of that $1000 being a grant.,optimistic
"Oh well, okay, it worked!",optimistic
I hope he doesn't,optimistic
Losing wars has consequences.,optimistic
I will take 10 more years of overpowered Tracer before I enjoy having Brig as a counter,optimistic
watch us play better without him,optimistic
I just can't get behind genocide. I hope you heal.,optimistic
>I just hope Lovejoy is back Phrases I'd never expect to hear for $600 [NAME],optimistic
i hope she is dead now and can not hurt anyone else.,optimistic
Hope you feel the same way when his rookie deal is up,optimistic
"Well, shrinking of your d could be a motivation to quit porn.",optimistic
"And now, I would imagine it's impossible to own a Maserati without people constantly asking you if it goes 185.",optimistic
Let's hope he doesn't change his mind.,optimistic
They didn’t take it; you abandoned it. A TSA agent clarified that for me once. I hope you can replace it easily.,optimistic
Then you should probably get out more.,optimistic
I hope having family in high places will help me gain opportunities to liberate others.,optimistic
I never pre-order anything and I am never disappointed with that decision,optimistic
I hope this doesn't means we won't get to see [NAME] as playable god.,optimistic
[NAME] is a pretry big role to fill. I hope you do well!,optimistic
The weapon wasn’t made until 1918-1919 so hopefully this will never be real,optimistic
I hope there's a 3rd jump ball.,optimistic
This interview has so much gold in it. The Wreck it Ralph bit is my favourite.,optimistic
"I wish, have to wait 3 weeks",optimistic
"Wow, you probably live in a messed up place.",optimistic
Increase in robberies on pot shops. I really hope not though.,optimistic
What a greedy person. 8 years jail and hopefully disgraced out of his profession.,optimistic
Hard agree it’s sooo creepy. I hope she’s ok that man had serial killer written all over him.,optimistic
You didn’t sell that stock did you? I am sorry i hope the company rebounds.,optimistic
I was about to lose my shit but then I finally found the Plumbus,optimistic
I always hope that a woman will ask me out...next time it happens will be the first.,optimistic
"It does IMO, I like being proud of India and I can not be proud if [NAME] wins.",optimistic
Hopefully all of them lol. None that I know of in particular though sorry,optimistic
"Yeah lets hope so, i hear the IRA is very forgiving of rich folk.",optimistic
"Yeah it’s not a fatal error, hopefully [NAME] and [NAME] can stay healthy next year and hit that milestone or at least flirt close to it. ",optimistic
"When asked about my hopes for the Wild, i always (half) jokingly say, “i hope my grandkids can see them raise their first Cup”",optimistic
I think we'll find out how apt this comparison is within the next few years.,optimistic
I hope [NAME] at least has a good nanny because [NAME] seems keen to scream on Instagram rather than...do anything else on the planet.,optimistic
"I play EVE and I’m a moron. If I can do it, anyone can. ",optimistic
I hope you two can figure this out. I feel for you and for him.,optimistic
I hope this leads to [NAME] empire going down.,optimistic
Ask him for as much help as you need though. Or anyone. You might be surprised as to how willing people are to lend help.,optimistic
"Of course he gets you, he’s your brother. j/k",optimistic
Congratulations!!! And I hope those people who tried to interfere in your marriage feel very foolish now. How wonderful this is!💕,optimistic
With the way [NAME] has been playing I’m just hoping it’s not a coincidence that [NAME] is playing well too.,optimistic
The absolute subhuman filth that worships [NAME] will believe that this isn't even a photoshop,optimistic
Hope you had a great time!,optimistic
"Man, thats ruthless. Lesson learned. Trust me, there will be a time when they actually need money and I really hope you say no. ",optimistic
This picture is as old as Tinder. OP is probably a dog for all we know.,optimistic
Currently waiting for the inevitable gopher collapse into the tight finish I know and love.,optimistic
We‘re looking good so far,optimistic
"cliche as it sounds, it’s never too late to start. can’t change your past, creating a better future starts now",optimistic
I think if we survived during The Blitz I think we'll be alright now.,optimistic
"You can do it, I believe in you! ",optimistic
"No kidding, one way or another they'll get much better this year.",optimistic
It's never going to end unless you end it .,optimistic
You just know he liked his own comment,optimistic
[NAME] I hope so.,optimistic
I definitely liked him last game against Houston. Hope this is the new AG!,optimistic
I just hope you are all right dude,optimistic
Good luck.,optimistic
I mean yeah but it still sucks. Hopefully you have better luck in the future.,optimistic
"I hear you, but I'm at this point I'm willing to take risk",optimistic
happy for [NAME]. hopefully you get someone worth a shit now,optimistic
Lets just say I'm hopeful! Don't die on me [NAME].,optimistic
We might now be almost maybe nearly ready to potentially maybe play finals. I think [NAME] will make the finals this year. They'll be the surprise team.,optimistic
Imagine being an Iowa AND Northwestern basketball fan this year...,optimistic
"This is why you always get a prenup. You never know if, during your marriage, you might become the wealthiest person in the world.",optimistic
I'm hopeful for [NAME] as well!,optimistic
"Good luck dude, it probably won’t be as bad as you think ",optimistic
"Hears hoping, best of luck",optimistic
"I got into law school, and now I’m finally tackling my addiction to video games to make sure I graduate :) ",optimistic
"Right. Boiling frogs. But I feel more hope today than I have since any day in the last two years except November 6, 2018.",optimistic
Keep working at it with your partner. I hope it all works out for you.,optimistic
"So, I'm wondering if there's something I can use for this project that will help you if it's solid.",optimistic
"I'm planning to see one, without my parents knowing though :/ I really hope it gets better. I can't seem to take it anymore. ",optimistic
I hope she will. I will regret it until she does and even after that I may still regret all I did.,optimistic
"It never came into my mind that I'm being edgy, my friend. I'm not worried.",optimistic
You should be proud. I hope that I'll have the will to keep myself held to such a standard when the time comes.,optimistic
Happy late birthday :) I hope you got to spend it with someone/doing something that makes you feel happy and whole.,optimistic
If they could get a psychologist/therapist maybe they would have a better life.,optimistic
Hope you're still doing ok ❤✌,optimistic
I second this. All signs point towards him biding his time until the next election and hopefully solidifying his place to expunge the filth.,optimistic
"I got into one building, but I’m planning on going back soon. pictures ^",optimistic
I think 2020 will be the year it'll start to really crumble. 2019 is the year we still have to work really hard to make that happen.,optimistic
And then a glorious sports-free summer until football camp opens in August!,optimistic
I always wondered how testicles sound when popping.... hoping that it would never happen to me.,optimistic
"My dads dislocated his twice. If it happens once, the knee is sometimes weakened which means it can happen again easily. ",optimistic
I hope it was somebody else's.,optimistic
Very entertaining matchup. I really hope we can squeak out the win.,optimistic
Well then just ice it (if you haven’t already) and hope for the best,optimistic
"Do something you’ll love and you’ll never work a day in your life? Huh, strange",optimistic
I hope you stay as warm and safe as you can ❄💙,optimistic
Unless they’re narcissistic. Then gray rock the hell out of them and good luck!,optimistic
"You will miss 100% of the shots you don’t take, you just gotta take a chance and see.",optimistic
"Well Happy Birthday from another random stranger on the internet. I spent my birthday mostly alone too, hope your day wasn’t too bad. 💙",optimistic
motivated me to get up and pet my boy [NAME]. we don't realize pets are fininte... i hope you find you peace,optimistic
Glad to see it resolved by someone as the community manager said not too long ago. I wouldn't give in and pay.,optimistic
Let's hope she will never work as a medical professional again.,optimistic
"Very true, honestly. Hopefully one day indiginous issues won't be a political career killer, and we'll have a PM that dares to do something.",optimistic
Volunteer. Helping people in need will make you feel better about both yourself and others.,optimistic
I'm sorry to hear. I wish you the best of luck with everything! Just know that we're all here for you ❤️,optimistic
Even for an infidelity sub this is heavy. I hope you find peace somehow.,optimistic
If Wacky Races kept on going it would have 100% adult viewers,optimistic
Man I just hope for a good ole fashion W,optimistic
Well hopefully we’ll find out how hard her life was tonight ☺️,optimistic
Nothing matters. The world was burning when you came in to it and it will be burning when you leave it.,optimistic
CL...let’s just hope we can stay in EL for the time being.,optimistic
There’s still hope!,optimistic
Start sending her a text when you go into the shower. Tell her you're starting your shower and you'll be ten minutes. See what happens.,optimistic
I'll keep u updated man. It's only a 7eth withdrawal so hopefully it processes quickly.,optimistic
"Hey there, I hope you're still with us. Let's talk.",optimistic
the future is now old man,optimistic
He’s from the city so I guess he gets crazy moms or something. He’s awesome 😂,optimistic
Pfft. That's awful of him and her. They deserve each other then. Grab your shite and gtfo. Hope he enjoys his fog and dysfunction.,optimistic
I like to think that the next update will add zeros effects towards the tac mask challenge. Speed things up real quick.,optimistic
If someone calls I will text them and say I can't talk right now. No matter what I'm doing.,optimistic
The person he marries is going to be murdered by him,optimistic
"I think you'll find there is only one big one, lasting less than an hour.",optimistic
Hopefully you will be ok.,optimistic
I feel like she’d be more than half-way there if she just fixed those eyebrows...,optimistic
"Definitely. I cried. A lot. But if [NAME] existence has taught me anything, it’s to hold out hope! ",optimistic
"I’m down for destruction at anytime. Destruction is my best friend! But hope you feel better, heart breaks do indeed suck. ",optimistic
"[NAME], I hope so..",optimistic
"Hoping. Regardless, its true.",optimistic
At least things are looking up with the next generation. That optimism sits in stark contrast to this news.,optimistic
"Removed for violating Submission Rule #1 OP, I think you will have better luck in /r/relationships or /r/relationship_advice",optimistic
Will do. Have a good night man.,optimistic
Way to go!! Thats something I hope to be able to do some time in my life again.,optimistic
"The world is a big place, there’s always someone.",optimistic
[NAME] I hope we don’t have to as long as the Cubbies did to win a WS,optimistic
Hopefully he will,optimistic
i hope this grossed u out ur welcome 😎,optimistic
Ya well if I have a daughter I hope my husband doesn’t have these excessively weirdo and aberrant aspirations for her. Smh,optimistic
Still going to keep praying and praying.,optimistic
"Hope they will, but I doubt some of the dems in dc.",optimistic
Which is a huge shame since it took place at Wrestle Kingdom. Hoping he has a great reign filled with good matches.,optimistic
"As long as [NAME] isn’t a judge again, we can be optimistic",optimistic
"as someone who dealt with a burn out/mental break down 4 years ago, /s/ this post makes me feel very optimistic about the future /s/",optimistic
We can do this son. You don't want to miss [NAME] win his first Rumble and become the new top guy.,optimistic
Yeah I really hope nobody was in the back seat of the red car... I hope everyone is okay.,optimistic
Consider yourself one of the lucky ones. A. no attorney fees B. safe to say you’re dodging a bullet.,optimistic
This will get us focused and we’ll play hard with a vengeful attitude next couple games,optimistic
"Oh wow, that's interesting! Genesis is a pretty interesting take on the luxury car market, hope the brand succeeds!",optimistic
Good things take time.,optimistic
It's time to cultivate some mass.,optimistic
[NAME] queen will live until he is 86 years old. Thts what reverse flash said so its the damn truth,optimistic
"Hey, me too. Good luck tomorrow ",optimistic
Hopefully [NAME] falls to 6. [NAME] can start the season and when the time is right move on over to the rookie,optimistic
"Damn, I hope that lady unloaded the rest of the bread and cleared out like a fart in the wind before homeslice came back.",optimistic
Well at least it's your fellow countrymen treating you like shit now and not outsiders. Improvement amirite?,optimistic
"It's not that bad, I almost got squashed by a drop bear today but it's all good in the hood.",optimistic
very confident !!!!,optimistic
"Well, I hope everything is going well in your retirement. Do your best to enjoy it :).",optimistic
Didn’t locals cry bloody murder about that and get it rejected? I hope the state tell them to pound sand and do it anyway.,optimistic
"It's a bit of a saying from [NAME]. What I like to also say is love the person, hate the behaviour",optimistic
It has to get better. Hang in there!,optimistic
Hopefully you're ok now & doing some good stuff,optimistic
Make sure you get that on video for the lawsuit. Hope she’s ok...,optimistic
"Still. He didnt have to go after that ball. Thats just his nature though, he doesnt give up. Hope its not very serious. ",optimistic
"If many people truly see that as a consequence, I'd suggest SD's public [NAME] needs some work. Sad.",optimistic
That is by far too strong of a passive,optimistic
"Yep, they still have the youth sweatshirts as of a couple days ago. Wish they had adult sizes!",optimistic
I hope my advice helps you. It's worth it. :),optimistic
Wow I hope TSM keeps this new midlaner they picked up.,optimistic
I guess we're just gonna have to agree to disagree.,optimistic
If you are at the stage where you want to quit then all you have to do is believe you can quit,optimistic
[NAME] bless that batch tagger extension,optimistic
"There are millions and millions of girls in the world. You will find someone better, trust me",optimistic
Yeah that happened to me twice a month for years with an ex. Maybe someday we’ll do it 😅,optimistic
I've just thrown all my spoons in the bin. I'll learn to eat yoghurt with a fork.,optimistic
Then I would just be like you owe me two sodas,optimistic
Cool. I wish I could come to anarchopulco this year. Have fun.,optimistic
"It looks cool, but I’m really hoping they open up a non-permadeath server and allow transfers.",optimistic
I’m hoping! She wasn’t bad at all in this episode!,optimistic
I feel like she’s going to defect sometime between now and when the baby is 6 months old... I hope she sees the light! 💛,optimistic
Might get in trouble with the mother for assuming she's single though. This has happened to me when using miss.,optimistic
All the best to you in 2019! I hope whatever lies next for you is rewarding. :),optimistic
I was hoping for a new album surprise came out of nowhere when i saw the notification.,optimistic
i hope i can go my way to my fullest potential one day^^,optimistic
if its not for [NAME] i will combust into flames and I will die,optimistic
I grew up there!! Moved away 20 years ago but still my home. Hope you're having fun .,optimistic
"I just want to say once you take action, stay safe!! Good luck. It’s the best to leave. ",optimistic
Hope he enjoys the ticket he is going to get.,optimistic
This is the word or at least Attitude of King. No problems man.. and have a poor grasp of the statement honestly.,optimistic
